reading_id,city_id,recorded_at,temperature_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,weather_main,weather_description,validation_flag
15936,11,2026-08-17 12:51:43+00:00,19.23,19.09,19.23,19.23,72.0,1015.0,5.14,110,100,10000,Clouds,overcast clouds,
15937,12,2026-08-17 12:51:44+00:00,27.14,26.59,27.14,27.78,32.0,1011.0,3.6,170,82,10000,Clouds,broken clouds,
15938,13,2026-08-17 12:51:45+00:00,30.24,30.35,30.24,30.24,43.0,1011.0,2.83,202,15,10000,Clouds,few clouds,
15939,14,2026-08-17 12:51:46+00:00,36.38,36.75,36.38,36.38,30.0,1007.0,1.63,33,26,10000,Clouds,scattered clouds,
15940,15,2026-08-17 12:51:47+00:00,20.31,20.17,20.31,20.31,68.0,1013.0,3.6,160,76,10000,Rain,light rain,
15941,16,2026-08-17 12:51:48+00:00,31.87,30.56,31.87,31.87,29.0,1009.0,3.86,332,9,10000,Clear,clear sky,
15942,17,2026-08-17 12:51:49+00:00,25.63,26.42,25.63,25.63,83.0,1014.0,5.66,190,40,10000,Clouds,scattered clouds,
15943,18,2026-08-17 12:51:50+00:00,34.23,41.15,34.23,34.23,56.0,1003.0,5.64,70,12,10000,Clouds,few clouds,
15944,19,2026-08-17 12:51:51+00:00,23.64,23.13,23.64,23.64,41.0,1012.0,5.67,31,98,10000,Rain,light rain,
15945,20,2026-08-17 12:51:52+00:00,30.26,28.62,30.26,30.26,24.0,1009.0,2.02,23,17,10000,Clouds,few clouds,
15946,21,2026-08-17 12:51:53+00:00,26.91,25.92,26.91,26.91,16.0,1014.0,2.57,112,2,10000,Clear,clear sky,
15947,22,2026-08-17 12:48:29+00:00,24.88,24.65,24.88,24.88,47.0,1012.0,2.47,247,59,10000,Clouds,broken clouds,
15948,23,2026-08-17 12:51:55+00:00,31.02,32.85,31.02,31.02,51.0,1009.0,3.09,200,8,10000,Clear,clear sky,
15949,24,2026-08-17 12:51:56+00:00,24.73,25.3,24.73,24.73,78.0,1013.0,2.57,260,78,6059,Rain,moderate rain,
15950,25,2026-08-17 12:51:57+00:00,26.84,30.19,26.84,26.84,89.0,1013.0,1.54,0,88,10000,Rain,light rain,
15951,26,2026-08-17 12:51:59+00:00,22.89,23.85,22.89,22.89,100.0,1013.0,4.63,120,100,10000,Rain,light rain,
15952,27,2026-08-17 12:52:00+00:00,37.54,38.65,37.54,37.54,30.0,1008.0,1.15,338,14,10000,Clouds,few clouds,
15953,28,2026-08-17 12:52:01+00:00,27.92,30.39,27.92,27.92,69.0,1012.0,4.12,240,36,10000,Clouds,scattered clouds,
15954,29,2026-08-17 12:49:35+00:00,26.98,30.58,26.98,26.98,89.0,1014.0,4.63,250,100,10000,Clouds,overcast clouds,
15955,1,2026-08-17 13:40:48+00:00,22.71,22.42,22.71,22.71,53.0,1015.0,3.09,100,97,10000,Clouds,overcast clouds,
15956,2,2026-08-17 13:41:59+00:00,27.22,28.78,27.22,27.22,65.0,1015.0,5.66,160,26,10000,Clouds,scattered clouds,
15957,3,2026-08-17 13:42:00+00:00,26.42,26.42,26.42,26.42,49.0,1010.0,2.01,195,45,10000,Clouds,scattered clouds,
15958,4,2026-08-17 13:42:01+00:00,26.95,28.38,26.95,26.95,65.0,1016.0,6.17,170,85,10000,Clouds,overcast clouds,
15959,9,2026-08-17 13:42:02+00:00,28.77,28.83,28.77,28.77,45.0,1012.0,5.14,220,84,10000,Rain,light rain,
15960,10,2026-08-17 13:42:04+00:00,27.34,26.81,27.34,27.34,34.0,1012.0,4.77,81,62,10000,Clouds,broken clouds,
15961,11,2026-08-17 13:42:05+00:00,23.12,22.85,23.12,23.12,52.0,1015.0,3.5,107,100,10000,Clouds,overcast clouds,
15962,12,2026-08-17 13:42:06+00:00,27.14,26.59,27.14,27.78,32.0,1011.0,3.09,160,71,10000,Clouds,broken clouds,
15963,13,2026-08-17 13:42:07+00:00,29.38,29.42,29.38,29.38,44.0,1011.0,2.44,193,24,10000,Clouds,few clouds,
15964,14,2026-08-17 13:42:08+00:00,35.6,35.79,35.6,35.6,31.0,1006.0,1.39,21,44,10000,Clouds,scattered clouds,
15965,15,2026-08-17 13:42:10+00:00,22.31,22.27,22.31,22.31,64.0,1013.0,4.63,150,57,10000,Rain,light rain,
15966,16,2026-08-17 13:42:11+00:00,31.37,30.12,31.37,31.37,30.0,1009.0,2.6,335,13,10000,Clouds,few clouds,
15967,17,2026-08-17 13:42:12+00:00,26.63,26.63,26.63,26.63,83.0,1014.0,7.72,210,32,10000,Clouds,scattered clouds,
15968,18,2026-08-17 13:42:13+00:00,33.82,40.49,33.82,33.82,57.0,1003.0,5.09,63,15,10000,Clouds,few clouds,
15969,19,2026-08-17 13:42:14+00:00,22.63,22.18,22.63,22.63,47.0,1012.0,5.29,43,58,10000,Clouds,broken clouds,
15970,20,2026-08-17 13:42:15+00:00,31.26,29.46,31.26,31.26,23.0,1008.0,2.36,17,12,10000,Clouds,few clouds,
15971,21,2026-08-17 13:42:17+00:00,26.65,26.65,26.65,26.65,16.0,1014.0,2.51,119,1,10000,Clear,clear sky,
15972,22,2026-08-17 13:40:59+00:00,23.37,23.15,23.37,23.37,53.0,1013.0,1.22,229,69,10000,Clouds,broken clouds,
15973,23,2026-08-17 13:42:19+00:00,32.02,33.93,32.02,32.02,48.0,1008.0,4.12,210,7,10000,Clear,clear sky,
15974,24,2026-08-17 13:42:20+00:00,25.73,26.26,25.73,25.73,73.0,1012.0,1.54,260,86,10000,Rain,moderate rain,
15975,25,2026-08-17 13:42:21+00:00,28.84,34.09,28.84,28.84,79.0,1012.0,1.54,0,82,10000,Rain,light rain,
15976,26,2026-08-17 13:42:22+00:00,25.89,26.7,25.89,25.89,83.0,1012.0,4.63,150,100,10000,Rain,light rain,
15977,27,2026-08-17 13:42:24+00:00,26.99,29.18,26.99,26.99,74.0,1008.0,2.06,230,42,10000,Clouds,scattered clouds,
15978,28,2026-08-17 13:42:25+00:00,27.92,29.9,27.92,27.92,65.0,1011.0,5.14,230,28,10000,Clouds,scattered clouds,
15979,29,2026-08-17 13:42:26+00:00,26.98,30.58,26.98,26.98,89.0,1013.0,3.6,260,100,10000,Clouds,overcast clouds,
15980,1,2026-08-17 14:25:56+00:00,22.02,21.74,21.71,22.02,56.0,1015.0,4.12,90,97,10000,Clouds,overcast clouds,
15981,2,2026-08-17 14:32:11+00:00,27.22,28.78,27.22,27.22,65.0,1016.0,6.69,150,26,10000,Clouds,scattered clouds,
15982,3,2026-08-17 14:32:12+00:00,25.47,25.43,25.47,25.47,52.0,1011.0,2.25,197,57,10000,Clouds,broken clouds,
15983,4,2026-08-17 14:30:41+00:00,26.95,28.38,26.95,26.95,65.0,1016.0,6.17,160,70,10000,Clouds,broken clouds,
15984,9,2026-08-17 14:32:14+00:00,26.77,26.89,26.77,26.77,44.0,1013.0,3.6,50,85,10000,Rain,light rain,
15985,10,2026-08-17 14:32:15+00:00,25.78,25.43,25.78,25.78,39.0,1013.0,5.24,84,75,10000,Clouds,broken clouds,
15986,11,2026-08-17 14:32:16+00:00,22.26,21.98,22.26,22.26,55.0,1015.0,3.51,99,98,10000,Clouds,overcast clouds,
15987,12,2026-08-17 14:32:17+00:00,28.25,27.28,28.25,28.78,30.0,1011.0,2.68,170,74,10000,Clouds,broken clouds,
15988,13,2026-08-17 14:32:18+00:00,28.59,28.83,28.59,28.59,47.0,1011.0,2.49,192,30,10000,Clouds,scattered clouds,
15989,14,2026-08-17 14:32:19+00:00,34.37,34.82,34.37,34.37,35.0,1006.0,2.04,354,49,10000,Clouds,scattered clouds,
15990,15,2026-08-17 14:30:04+00:00,19.26,19.02,19.26,19.26,68.0,1014.0,4.12,260,53,10000,Rain,light rain,
15991,16,2026-08-17 14:32:22+00:00,30.08,29.45,30.08,30.08,37.0,1010.0,0.9,355,17,10000,Clouds,few clouds,
15992,17,2026-08-17 14:32:23+00:00,26.63,26.63,26.63,26.63,83.0,1014.0,7.2,210,34,10000,Rain,light rain,
15993,18,2026-08-17 14:32:24+00:00,33.63,39.64,33.63,33.63,56.0,1004.0,4.39,61,25,10000,Clouds,scattered clouds,
15994,19,2026-08-17 14:32:25+00:00,21.18,20.76,21.18,21.18,54.0,1014.0,3.29,339,42,10000,Rain,light rain,
15995,20,2026-08-17 14:23:28+00:00,31.26,29.46,31.26,31.26,23.0,1008.0,2.36,17,12,10000,Clouds,few clouds,
15996,21,2026-08-17 14:31:09+00:00,25.8,24.85,25.8,25.8,16.0,1014.0,2.77,122,1,10000,Clear,clear sky,
15997,22,2026-08-17 14:32:28+00:00,22.21,21.97,22.21,22.21,57.0,1013.0,1.11,101,78,10000,Clouds,broken clouds,
15998,23,2026-08-17 14:32:29+00:00,32.02,33.93,32.02,32.02,48.0,1008.0,3.6,200,8,10000,Clear,clear sky,
15999,24,2026-08-17 14:32:30+00:00,25.73,26.26,25.73,25.73,73.0,1012.0,3.09,280,91,10000,Rain,light rain,
16000,25,2026-08-17 14:32:31+00:00,27.84,32.14,27.84,27.84,83.0,1012.0,1.54,0,86,10000,Clouds,overcast clouds,
16001,26,2026-08-17 14:32:32+00:00,26.89,28.99,26.89,26.89,74.0,1013.0,6.17,190,100,10000,Rain,light rain,
16002,27,2026-08-17 14:32:33+00:00,28.99,31.82,28.99,28.99,65.0,1007.0,2.57,220,39,10000,Clouds,scattered clouds,
16003,28,2026-08-17 14:32:34+00:00,27.92,30.39,27.92,27.92,69.0,1011.0,5.14,240,22,10000,Clouds,few clouds,
16004,29,2026-08-17 14:32:35+00:00,27.98,32.52,27.98,27.98,83.0,1013.0,4.12,240,100,10000,Clouds,overcast clouds,
16005,1,2026-08-17 15:28:41+00:00,21.96,21.67,21.66,21.96,56.0,1015.0,3.09,140,92,10000,Clouds,overcast clouds,
16006,2,2026-08-17 15:28:42+00:00,26.22,26.22,26.22,26.22,65.0,1016.0,5.66,150,26,10000,Clouds,scattered clouds,
16007,3,2026-08-17 15:28:44+00:00,25.47,25.43,25.47,25.47,52.0,1011.0,2.25,197,57,10000,Clouds,broken clouds,
16008,4,2026-08-17 15:28:45+00:00,25.95,25.95,25.95,25.95,65.0,1016.0,6.17,160,70,10000,Clouds,broken clouds,
16009,9,2026-08-17 15:28:46+00:00,24.77,24.79,24.77,24.77,57.0,1013.0,2.57,350,85,10000,Rain,light rain,
16010,10,2026-08-17 15:28:47+00:00,25.99,25.99,25.99,25.99,44.0,1013.0,6.69,120,75,10000,Clouds,broken clouds,
16011,11,2026-08-17 15:28:48+00:00,19.23,19.09,19.23,19.23,72.0,1015.0,4.63,100,98,10000,Clouds,overcast clouds,
16012,12,2026-08-17 15:28:49+00:00,27.14,26.59,27.14,27.78,32.0,1011.0,2.06,120,74,10000,Clouds,broken clouds,
16013,13,2026-08-17 15:28:50+00:00,28.59,28.83,28.59,28.59,47.0,1011.0,2.49,192,30,10000,Clouds,scattered clouds,
16014,14,2026-08-17 15:28:51+00:00,34.37,34.82,34.37,34.37,35.0,1006.0,2.04,354,49,10000,Clouds,scattered clouds,
16015,15,2026-08-17 15:28:52+00:00,18.27,18.06,18.27,18.27,73.0,1014.0,1.37,160,53,10000,Rain,light rain,
16016,16,2026-08-17 15:28:53+00:00,30.08,29.45,30.08,30.08,37.0,1010.0,0.9,355,17,10000,Clouds,few clouds,
16017,17,2026-08-17 15:28:54+00:00,24.63,25.6,24.63,24.63,94.0,1014.0,6.17,220,34,10000,Rain,light rain,
16018,18,2026-08-17 15:28:55+00:00,33.63,39.64,33.63,33.63,56.0,1004.0,4.39,61,25,10000,Clouds,scattered clouds,
16019,19,2026-08-17 15:28:56+00:00,21.18,20.76,21.18,21.18,54.0,1014.0,3.29,339,42,10000,Rain,light rain,
16020,20,2026-08-17 15:28:57+00:00,30.26,28.57,30.26,30.26,23.0,1007.0,2.38,8,11,10000,Clouds,few clouds,
16021,21,2026-08-17 15:28:58+00:00,25.8,24.85,25.8,25.8,16.0,1014.0,2.77,122,1,10000,Clear,clear sky,
16022,22,2026-08-17 15:28:59+00:00,22.21,21.97,22.21,22.21,57.0,1013.0,1.11,101,78,10000,Clouds,broken clouds,
16023,23,2026-08-17 15:29:00+00:00,31.02,32.27,31.02,31.02,48.0,1008.0,4.63,220,8,10000,Clear,clear sky,
16024,24,2026-08-17 15:29:01+00:00,25.73,26.26,25.73,25.73,73.0,1012.0,3.09,230,91,10000,Rain,light rain,
16025,25,2026-08-17 15:29:02+00:00,28.84,34.09,28.84,28.84,79.0,1012.0,2.06,0,86,10000,Clouds,overcast clouds,
16026,26,2026-08-17 15:29:04+00:00,25.89,26.57,25.89,25.89,78.0,1013.0,4.63,220,100,10000,Rain,light rain,
16027,27,2026-08-17 15:29:05+00:00,29.99,34.08,29.99,29.99,66.0,1007.0,3.09,250,39,10000,Clouds,scattered clouds,
16028,28,2026-08-17 15:29:06+00:00,26.92,29.05,26.92,26.92,74.0,1011.0,5.14,240,22,10000,Clouds,few clouds,
16029,29,2026-08-17 15:29:07+00:00,26.98,30.58,26.98,26.98,89.0,1013.0,4.63,240,100,10000,Clouds,overcast clouds,
16030,1,2026-08-17 16:30:00+00:00,20.02,19.85,20.02,20.71,68.0,1016.0,3.6,120,86,10000,Clouds,overcast clouds,
16031,2,2026-08-17 16:32:14+00:00,24.22,24.6,24.22,24.22,73.0,1017.0,5.14,160,23,10000,Clouds,few clouds,
16032,3,2026-08-17 16:32:15+00:00,20.51,20.57,20.51,20.51,75.0,1013.0,0.78,148,45,10000,Clouds,scattered clouds,
16033,4,2026-08-17 16:32:16+00:00,24.95,25.41,24.95,24.95,73.0,1017.0,4.12,160,71,10000,Clouds,broken clouds,
16034,9,2026-08-17 16:32:18+00:00,22.77,22.49,22.77,22.77,53.0,1015.0,5.66,340,85,10000,Rain,light rain,
16035,10,2026-08-17 16:32:19+00:00,24.99,24.69,24.99,24.99,44.0,1016.0,6.17,110,81,10000,Clouds,broken clouds,
16036,11,2026-08-17 16:32:20+00:00,19.24,18.97,19.24,19.24,67.0,1018.0,5.33,115,87,10000,Clouds,overcast clouds,
16037,12,2026-08-17 16:32:21+00:00,26.03,26.03,26.03,26.78,34.0,1013.0,2.57,150,79,10000,Clouds,broken clouds,
16038,13,2026-08-17 16:32:22+00:00,26.52,26.52,26.52,26.52,57.0,1013.0,1.86,193,42,10000,Clouds,scattered clouds,
16039,14,2026-08-17 16:32:23+00:00,25.89,26.23,25.89,25.89,65.0,1009.0,2.57,308,51,10000,Rain,light rain,
16040,15,2026-08-17 16:32:24+00:00,15.53,15.18,15.53,15.53,78.0,1016.0,1.55,68,42,10000,Clouds,scattered clouds,
16041,16,2026-08-17 16:32:25+00:00,27.35,27.69,27.35,27.35,49.0,1012.0,4.78,164,42,10000,Clouds,scattered clouds,
16042,17,2026-08-17 16:32:26+00:00,24.49,25.24,24.49,24.49,86.0,1015.0,6.62,200,49,10000,Clouds,scattered clouds,
16043,18,2026-08-17 16:32:27+00:00,34.03,37.17,34.03,34.03,46.0,1004.0,2.23,23,23,10000,Clouds,few clouds,
16044,19,2026-08-17 16:32:28+00:00,19.76,19.44,19.76,19.76,63.0,1015.0,1.43,17,39,10000,Rain,light rain,
16045,20,2026-08-17 16:30:14+00:00,29.26,27.98,29.26,29.26,28.0,1008.0,2.16,306,8,10000,Clear,clear sky,
16046,21,2026-08-17 16:32:30+00:00,19.62,18.26,19.62,19.62,24.0,1017.0,1.61,125,0,10000,Clear,clear sky,
16047,22,2026-08-17 16:32:32+00:00,21.2,20.97,21.2,21.2,61.0,1015.0,0.77,68,81,10000,Clouds,broken clouds,
16048,23,2026-08-17 16:32:33+00:00,30.02,31.74,30.02,30.02,54.0,1008.0,5.14,210,5,10000,Clear,clear sky,
16049,24,2026-08-17 16:30:07+00:00,25.73,26.26,25.73,25.73,73.0,1014.0,2.06,240,94,10000,Rain,moderate rain,
16050,25,2026-08-17 16:32:35+00:00,26.84,30.19,26.84,26.84,89.0,1013.0,1.54,0,87,10000,Rain,light rain,
16051,26,2026-08-17 16:32:36+00:00,24.89,25.47,24.89,24.89,78.0,1014.0,5.14,220,100,10000,Rain,light rain,
16052,27,2026-08-17 16:32:37+00:00,33.72,34.95,33.72,33.72,40.0,1008.0,5.21,13,40,10000,Clouds,scattered clouds,
16053,28,2026-08-17 16:32:39+00:00,26.92,29.05,26.92,26.92,74.0,1012.0,4.63,240,16,10000,Clouds,few clouds,
16054,29,2026-08-17 16:32:41+00:00,26.98,29.98,26.98,26.98,83.0,1014.0,4.12,260,97,10000,Clouds,overcast clouds,
16055,1,2026-08-17 17:29:56+00:00,18.66,18.36,18.66,18.66,68.0,1018.0,4.63,90,86,10000,Clouds,overcast clouds,
16056,2,2026-08-17 17:18:59+00:00,25.22,25.7,25.22,25.22,73.0,1017.0,4.63,170,23,10000,Clouds,few clouds,
16057,3,2026-08-17 17:29:58+00:00,20.51,20.57,20.51,20.51,75.0,1013.0,0.78,148,45,10000,Clouds,scattered clouds,
16058,4,2026-08-17 17:29:59+00:00,24.95,25.41,24.95,24.95,73.0,1017.0,3.6,160,71,10000,Clouds,broken clouds,
16059,9,2026-08-17 17:30:00+00:00,22.77,22.56,22.77,22.77,56.0,1015.0,2.06,130,85,10000,Rain,light rain,
16060,10,2026-08-17 17:30:01+00:00,21.99,21.71,21.99,21.99,56.0,1016.0,6.69,110,71,10000,Clouds,broken clouds,
16061,11,2026-08-17 17:30:02+00:00,18.23,18.12,18.23,18.23,77.0,1019.0,5.14,110,85,10000,Clouds,overcast clouds,
16062,12,2026-08-17 17:30:03+00:00,24.92,24.49,24.92,25.78,39.0,1014.0,2.06,120,80,10000,Clouds,broken clouds,
16063,13,2026-08-17 17:30:04+00:00,26.53,26.53,26.53,26.53,57.0,1014.0,1.45,184,46,10000,Clouds,scattered clouds,
16064,14,2026-08-17 17:30:05+00:00,24.96,25.31,24.96,24.96,69.0,1009.0,1.9,275,55,10000,Clouds,broken clouds,
16065,15,2026-08-17 17:30:06+00:00,18.31,18.08,18.31,18.31,72.0,1018.0,2.06,280,37,10000,Rain,light rain,
16066,16,2026-08-17 17:30:07+00:00,25.71,25.77,25.71,25.71,55.0,1013.0,6.25,163,50,10000,Clouds,scattered clouds,
16067,17,2026-08-17 17:30:08+00:00,24.45,25.22,24.45,24.45,87.0,1016.0,6.6,201,46,10000,Clouds,scattered clouds,
16068,18,2026-08-17 17:30:09+00:00,34.11,37.33,34.11,34.11,46.0,1005.0,0.26,357,22,10000,Clouds,few clouds,
16069,19,2026-08-17 17:30:11+00:00,19.36,19.05,19.36,19.36,65.0,1015.0,1.97,20,33,10000,Clouds,scattered clouds,
16070,20,2026-08-17 17:30:12+00:00,27.26,26.63,27.26,27.26,31.0,1009.0,1.71,293,7,10000,Clear,clear sky,
16071,21,2026-08-17 17:30:13+00:00,18.9,17.5,18.9,18.9,25.0,1018.0,1.69,145,0,10000,Clear,clear sky,
16072,22,2026-08-17 17:30:14+00:00,20.72,20.49,20.72,20.72,63.0,1016.0,1.01,67,80,10000,Clouds,broken clouds,
16073,23,2026-08-17 17:30:15+00:00,28.02,29.59,28.02,28.02,61.0,1009.0,3.09,240,4,10000,Clear,clear sky,
16074,24,2026-08-17 17:30:16+00:00,24.73,25.3,24.73,24.73,78.0,1015.0,2.06,280,95,10000,Rain,light rain,
16075,25,2026-08-17 17:30:17+00:00,26.84,29.65,26.84,26.84,83.0,1014.0,1.03,0,89,10000,Rain,light rain,
16076,26,2026-08-17 17:30:18+00:00,23.89,24.5,23.89,23.89,83.0,1013.0,4.12,200,100,10000,Clouds,overcast clouds,
16077,27,2026-08-17 17:30:19+00:00,32.15,33.28,32.15,32.15,44.0,1008.0,3.56,3,38,10000,Clouds,scattered clouds,
16078,28,2026-08-17 17:30:20+00:00,25.92,26.6,25.92,25.92,78.0,1013.0,3.6,230,16,10000,Clouds,few clouds,
16079,29,2026-08-17 17:30:21+00:00,24.98,25.99,24.98,24.98,94.0,1015.0,3.09,270,94,10000,Clouds,overcast clouds,
16080,1,2026-08-17 18:43:06+00:00,18.02,17.76,18.02,18.71,72.0,1019.0,3.09,130,97,10000,Clouds,overcast clouds,
16081,2,2026-08-17 18:44:57+00:00,25.22,25.83,25.22,25.22,78.0,1018.0,3.6,180,15,10000,Clouds,few clouds,
16082,3,2026-08-17 18:43:06+00:00,19.67,19.81,19.67,19.67,81.0,1015.0,1.18,122,93,10000,Clouds,overcast clouds,
16083,4,2026-08-17 18:44:59+00:00,24.95,25.41,24.95,24.95,73.0,1019.0,3.6,150,96,10000,Clouds,overcast clouds,
16084,9,2026-08-17 18:45:00+00:00,20.92,21.13,20.92,20.92,79.0,1016.0,0.73,72,97,10000,Clouds,overcast clouds,
16085,10,2026-08-17 18:43:06+00:00,20.14,19.8,20.14,20.14,61.0,1018.0,5.89,91,39,10000,Clouds,scattered clouds,
16086,11,2026-08-17 18:45:03+00:00,17.93,17.79,17.93,17.93,77.0,1020.0,4.34,101,76,10000,Clouds,broken clouds,
16087,12,2026-08-17 18:45:04+00:00,24.78,24.38,24.78,24.78,41.0,1015.0,1.03,220,35,10000,Clouds,scattered clouds,
16088,13,2026-08-17 18:45:05+00:00,26.15,26.15,26.15,26.15,59.0,1015.0,1.13,190,71,10000,Clouds,broken clouds,
16089,14,2026-08-17 18:43:06+00:00,23.5,24.02,23.5,23.5,81.0,1011.0,1.31,181,94,10000,Clouds,overcast clouds,
16090,15,2026-08-17 18:45:07+00:00,18.31,18.08,18.31,18.31,72.0,1019.0,1.03,10,6,10000,Clear,clear sky,
16091,16,2026-08-17 18:45:08+00:00,25.4,25.48,25.4,25.4,57.0,1014.0,5.75,166,78,10000,Clouds,broken clouds,
16092,17,2026-08-17 18:43:06+00:00,24.47,25.3,24.47,24.47,89.0,1016.0,6.18,197,73,10000,Clouds,broken clouds,
16093,18,2026-08-17 18:45:10+00:00,33.88,37.48,33.88,33.88,48.0,1005.0,1.56,208,9,10000,Clear,clear sky,
16094,19,2026-08-17 18:45:11+00:00,19.47,19.12,19.47,19.47,63.0,1016.0,1.58,39,23,10000,Clouds,few clouds,
16095,20,2026-08-17 18:43:06+00:00,26.26,26.26,26.26,26.26,38.0,1011.0,1.59,273,8,10000,Clear,clear sky,
16096,21,2026-08-17 18:45:14+00:00,17.81,16.35,17.81,17.81,27.0,1019.0,1.74,155,0,10000,Clear,clear sky,
16097,22,2026-08-17 18:45:15+00:00,21.1,20.88,21.1,21.1,62.0,1016.0,0.8,61,86,10000,Clouds,overcast clouds,
16098,23,2026-08-17 18:45:16+00:00,27.02,28.48,27.02,27.02,65.0,1011.0,3.6,230,10,10000,Clear,clear sky,
16099,24,2026-08-17 18:43:06+00:00,23.73,24.33,23.73,23.73,83.0,1015.0,2.06,250,100,10000,Rain,light rain,
16100,25,2026-08-17 18:35:58+00:00,25.84,26.93,25.84,25.84,94.0,1014.0,1.03,0,89,10000,Rain,light rain,
16101,26,2026-08-17 18:43:06+00:00,23.89,24.5,23.89,23.89,83.0,1014.0,1.54,110,100,10000,Clouds,overcast clouds,
16102,27,2026-08-17 18:43:06+00:00,26.99,29.53,26.99,26.99,78.0,1010.0,3.09,220,10,10000,Clear,clear sky,
16103,28,2026-08-17 18:43:06+00:00,25.92,26.6,25.92,25.92,78.0,1014.0,4.12,220,70,10000,Clouds,broken clouds,
16104,29,2026-08-17 18:45:22+00:00,24.98,26.14,24.98,24.98,100.0,1015.0,2.57,250,54,10000,Clouds,broken clouds,
16105,1,2026-08-17 19:31:35+00:00,17.66,17.36,17.66,17.66,72.0,1019.0,1.03,0,93,10000,Clouds,overcast clouds,
16106,2,2026-08-17 19:31:36+00:00,25.22,25.83,25.22,25.22,78.0,1019.0,3.09,170,20,10000,Clouds,few clouds,
16107,3,2026-08-17 19:31:37+00:00,19.94,20.08,19.94,19.94,80.0,1015.0,0.94,122,94,10000,Clouds,overcast clouds,
16108,4,2026-08-17 19:31:38+00:00,23.95,24.44,23.95,23.95,78.0,1019.0,3.09,150,85,10000,Clouds,overcast clouds,
16109,9,2026-08-17 19:31:39+00:00,20.51,20.68,20.51,20.51,79.0,1016.0,1.61,120,96,10000,Clouds,overcast clouds,
16110,10,2026-08-17 19:31:40+00:00,19.42,19.09,19.42,19.42,64.0,1018.0,5.31,84,62,10000,Clouds,broken clouds,
16111,11,2026-08-17 19:31:41+00:00,17.38,17.24,17.38,17.38,79.0,1020.0,4.18,109,82,10000,Clouds,broken clouds,
16112,12,2026-08-17 19:31:42+00:00,24.78,24.38,24.78,24.78,41.0,1015.0,0.0,0,49,10000,Clouds,scattered clouds,
16113,13,2026-08-17 19:31:43+00:00,25.44,25.63,25.44,25.44,61.0,1015.0,0.64,185,64,10000,Clouds,broken clouds,
16114,14,2026-08-17 19:31:44+00:00,22.81,23.34,22.81,22.81,84.0,1012.0,0.79,221,66,10000,Rain,light rain,
16115,15,2026-08-17 19:31:45+00:00,17.31,17.11,17.31,17.31,77.0,1019.0,2.06,40,3,10000,Clear,clear sky,
16116,16,2026-08-17 19:31:46+00:00,24.14,24.2,24.14,24.14,61.0,1014.0,6.46,168,59,10000,Clouds,broken clouds,
16117,17,2026-08-17 19:31:48+00:00,24.39,25.21,24.39,24.39,89.0,1016.0,5.83,195,68,10000,Clouds,broken clouds,
16118,18,2026-08-17 19:25:35+00:00,33.88,37.48,33.88,33.88,48.0,1005.0,1.56,208,9,10000,Clear,clear sky,
16119,19,2026-08-17 19:31:50+00:00,19.04,18.67,19.04,19.04,64.0,1016.0,1.89,48,50,10000,Clouds,scattered clouds,
16120,20,2026-08-17 19:31:51+00:00,25.26,24.91,25.26,25.26,41.0,1012.0,1.71,247,21,10000,Clouds,few clouds,
16121,21,2026-08-17 19:31:52+00:00,17.17,15.67,17.17,17.17,28.0,1019.0,1.64,165,0,10000,Clear,clear sky,
16122,22,2026-08-17 19:31:53+00:00,20.54,20.29,20.54,20.54,63.0,1017.0,0.88,54,81,10000,Clouds,broken clouds,
16123,23,2026-08-17 19:31:54+00:00,26.02,26.02,26.02,26.02,69.0,1011.0,2.06,250,9,10000,Clear,clear sky,
16124,24,2026-08-17 19:31:55+00:00,20.2,20.86,20.2,20.2,99.0,1016.0,1.39,256,100,10000,Rain,light rain,
16125,25,2026-08-17 19:31:56+00:00,24.84,25.83,24.84,24.84,94.0,1015.0,0.51,0,84,10000,Clouds,broken clouds,
16126,26,2026-08-17 19:31:57+00:00,22.89,23.53,22.89,22.89,88.0,1014.0,0.0,0,100,10000,Clouds,overcast clouds,
16127,27,2026-08-17 19:31:58+00:00,26.99,30.0,26.99,26.99,83.0,1010.0,3.09,210,6,10000,Clear,clear sky,
16128,28,2026-08-17 19:31:59+00:00,25.92,26.6,25.92,25.92,78.0,1015.0,4.12,230,79,10000,Clouds,broken clouds,
16129,29,2026-08-17 19:32:00+00:00,24.98,25.99,24.98,24.98,94.0,1016.0,1.54,250,58,10000,Clouds,broken clouds,
16130,1,2026-08-17 20:31:33+00:00,17.66,17.36,17.66,17.66,72.0,1019.0,2.57,220,90,10000,Clouds,overcast clouds,
16131,2,2026-08-17 20:31:34+00:00,25.22,25.83,25.22,25.22,78.0,1018.0,3.6,170,22,10000,Clouds,few clouds,
16132,3,2026-08-17 20:31:35+00:00,20.11,20.27,20.11,20.11,80.0,1015.0,0.28,27,93,10000,Clouds,overcast clouds,
16133,4,2026-08-17 20:31:36+00:00,23.95,24.57,23.95,23.95,83.0,1019.0,2.57,160,77,10000,Clouds,broken clouds,
16134,9,2026-08-17 20:31:37+00:00,19.87,20.05,19.87,19.87,82.0,1016.0,1.91,126,89,10000,Clouds,overcast clouds,
16135,10,2026-08-17 20:31:38+00:00,18.75,18.43,18.75,18.75,67.0,1018.0,4.95,85,74,10000,Clouds,broken clouds,
